"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
"284",1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER","Finance",NA,NA,NA,"Economic Development, City of Hudson Ohio","3","Buyside Equity Research, Atlas Principals","Financial Planning & Analysis, National Shelter Products","3","accepted fulltime job","Yes","Yes",70000,"IL"
"285",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202110,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"1",NA,NA,NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"Missing"
"286",1,"Business Economics","none",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,"Accountancy","Accountancy","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","OTHER","OTHER","Accounting
 Finance",NA,NA,NA,"Avery Dennison","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"Ohio"
"287",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Accountancy","Accountancy","White","Male","3.00 - 3.49",202020,"2020","0","CLEVELAND","OTHER","Marketing / Sales",NA,NA,NA,"JP Morgan Chase","3","Plastics Machinery Group","Dottore Companies","3","accepted fulltime job","Yes","Yes",24000,"OH"
"288",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","DAYTON","OTHER",NA,NA,NA,NA,"Central Electric Power Cooperative","2",NA,"Hodges Ward Elliott","1","accepted fulltime job","Missing","Missing",52000,"Ohio"
"289",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","OTHER","TEXTRON","Marketing / Sales",NA,NA,NA,"UBS Financial Services","1",NA,NA,"2","accepted fulltime job","Yes","Yes",52000,"Georgia, USA"
"290",1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.00 - 3.49",201920,"2019","0","COLUMBUS","CROWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Missing","Missing",60000,"Ohio"
"291",1,"Finance","none",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","CHICAGO","OTHER","Finance",NA,NA,NA,"Merrill Lynch","2",NA,"Merrill Lynch","3","accepted fulltime job","Yes","Yes",55000,"IL"
"292",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","Multi Racial","Male","3.00 - 3.49",202130,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Finance Intern, Wintrust Bank","2",NA,"Finance Intern, Moripesh Group Africa","1","seeking employment","Missing","Missing",0,"Missing"
"293",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Cintas","1",NA,NA,"1","accepted fulltime job","Yes","Yes",57500,"NJ"
"294",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","COLUMBUS","OTHER","Finance",NA,NA,NA,"Root Insurance Company","2",NA,"The Shipyard Inc","0","accepted fulltime job","Yes","Yes",65000,"OH"
"295",1,"Finance","none",0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,"Political Science","Political Science","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","DELOITTE","Consulting",NA,NA,NA,"Broadleaf Partners","2",NA,"FBI","2","accepted fulltime job","Yes","Yes",71000,"D.C."
"296",1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","CHICAGO","CDW","Information Technology",NA,NA,NA,"Moretti","2",NA,NA,"3","accepted fulltime job","Yes","Yes",35000,"IL"
"297",1,"Marketing","none",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.50 - 4.00",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Villa Restaurant Group","3","Related Companies","JV Commerce","0","seeking employment","Missing","Missing",0,"Missing"
"298",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",202020,"2020","0","CHICAGO","OTHER","Consulting",NA,NA,NA,"RXBAR","2",NA,"SAP Fieldglass","1","accepted fulltime job","Yes","Yes",75000,"IL"
"299",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","CHARLOTTE","OTHER","Marketing / Sales",NA,NA,NA,"Prudential Financial","2",NA,"The GPBox","3","accepted fulltime job","No","Yes",48000,"NC"
"300",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","Supply Chain Management","White","Male","3.00 - 3.49",201920,"2019","0","DAYTON","OTHER","Marketing / Sales",NA,NA,NA,"Travel Centers of America","2",NA,"Parker Hannifin","1","accepted fulltime job","Yes","Yes",52000,"Ohio"
"301",1,"Human Capital Mgmt& Leadership","none",0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,"International Business","International Business","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","BOSTON","OTHER",NA,NA,NA,"PepsiCo",NA,"1","1",NA,"1","accepted fulltime job","Yes","Yes",50000,"MA"
"302",1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","INDIANAPOLIS","OTHER","Analytics
 Information Technology",NA,NA,NA,"dashboard wealth advisors","3","wintrust mortgage","dashboard wealth advisors","2","accepted fulltime job","Yes","Yes",72000,"Indiana"
"303",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Finance",NA,NA,NA,"Wilkes Duffy Wealth Managment","2",NA,"Lebel & Harriman","1","accepted fulltime job","Yes","No",40000,"ME"
"304",2,"Business Analytics","Marketing",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","OTHER","Analytics Consulting Marketing / Sales",NA,NA,NA,"Textron Specialized Vehicles","2",NA,"E&J Gallo Winery","3","accepted fulltime job","Yes","Yes",58000,"IL"
"305",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Supply Chain Management","Supply Chain Management","Hispanic/Latino","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","PEPSICO","Marketing / Sales",NA,NA,NA,"Branded Ltd (Through FSB Hong Kong Program)","2",NA,"PepsiCo- Frito Lay","1","accepted fulltime job","No","Yes",60000,"Ohio"
"306",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"Karsh Hagan","1",NA,NA,"3","accepted fulltime job","Yes","Yes",60000,"CA"
"307",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","CINCINNATI","DELOITTE","Consulting",NA,NA,NA,"Ameriprise Financial","3","Flywheel.io","Pipeline Foods","2","accepted fulltime job","Yes","No",80000,"OH"
"308",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"AEP energy","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"309",1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"Economics","Economics","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","KPMG","Accounting Analytics Consulting","MAcc",NA,NA,"Cintas","2",NA,"KPMG","1","accepted fulltime job","Yes","Yes",72000,"IL"
"310",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","DELOITTE","Accounting","MAcc",NA,NA,"Deloitte","3","SC Johnson & Sons","Dutchland Plastics","1","accepted fulltime job","Yes","Yes",60000,"IL"
"311",1,"Business Economics","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","INDIANAPOLIS","OTHER","Accounting
 Consulting
 Finance",NA,NA,NA,"PNC Financial Services","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"Indiana"
"312",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","Asian","Female","2.50 - 2.99",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Cheree Berry Paper","2",NA,"Oxford Family Resource Center","1","seeking employment","Missing","Missing",0,"Missing"
"313",1,"Human Capital Mgmt& Leadership","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","0","OTHER","TEXTRON","Human Resources",NA,NA,NA,"Bell Flight (another Textron business unit)","1",NA,NA,"1","accepted fulltime job","Yes","Yes",58000,"MA"
"314",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","Hispanic/Latino","Male","3.00 - 3.49",202120,"2021","0","CHICAGO","EY","Accounting",NA,NA,NA,"Crowe LLP","1",NA,NA,"3","accepted fulltime job","Yes","Yes",62000,"IL"
"315",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","CHICAGO","RSM","Accounting","MAcc",NA,NA,"Cafaro Company","2",NA,"Hbk CPAs and consultants","1","accepted fulltime job","Yes","Yes",62500,"IL"
"316",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"1",NA,NA,NA,"seeking employment","Missing","Missing",0,"Missing"
"317",1,"Marketing","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","CHICAGO","OTHER","Marketing / Sales Entrepreneur / Founder",NA,NA,NA,"The Autobahn Country Club","2",NA,"Kettler Motor Werks","0","accepted fulltime job","Yes","Yes",52290.0004842615,"IL"
"318",1,"Finance","none",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"International Business","International Business","White","Female","3.00 - 3.49",202120,"2021","0","CHICAGO","DELOITTE","Finance",NA,NA,NA,"Grainger, Financial Analyst Intern","1",NA,NA,"2","accepted fulltime job","Yes","Yes",70000,"IL"
"319",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","2.50 - 2.99",201930,"2019","0","OTHER","OTHER","Finance",NA,NA,NA,NA,NA,NA,NA,NA,"seeking employment","No","No",0,"Missing"
"320",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",201930,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"The Garage Group","1",NA,NA,"2","accepted parttime job","Missing","Missing",61136.7951582868,"Missing"
"321",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","CHICAGO","COYOTE","Marketing / Sales",NA,NA,NA,"Southern Residential Installers","2",NA,"Disney College Program","1","accepted fulltime job","Yes","Yes",45000,"IL"
"322",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","CLEVELAND","OTHER","Finance",NA,NA,NA,"KeyBanc Capital Markets","2",NA,"Level Capital Partners","2","accepted fulltime job","Yes","Yes",75000,"OH"
"323",1,"Finance","none",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"2",NA,NA,"3","accepted fulltime job","Yes","Yes",61136.7951582868,"CT"
"324",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Political Science","No Minor","Hispanic/Latino","Male","2.50 - 2.99",202130,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"1",NA,NA,NA,"seeking employment","Missing","Missing",0,"Missing"
"325",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","0","BOSTON","OTHER","Analytics
 Human Resources",NA,NA,NA,"Liberty Mutual Insurance","2",NA,"Liberty Mutual Insurance","1","accepted fulltime job","Yes","Yes",64000,"Massachusetts, USA"
"326",1,"Marketing","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","INDIANAPOLIS","OTHER","Marketing / Sales",NA,NA,NA,"Miami University","2",NA,"PepsiCo","2","accepted fulltime job","Yes","Yes",50000,"IN"
"327",1,"Human Capital Mgmt& Leadership","none",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"Humanities","Humanities","Black or African American","Female","3.00 - 3.49",202120,"2021","0","OTHER","TEXTRON","General Management",NA,NA,NA,"Installed Building Products","2",NA,"Lycoming Engines","1","accepted fulltime job","Yes","Yes",58000,"MD"
"328",1,"Marketing","none",1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","CINCINNATI","OTHER",NA,NA,NA,NA,"Vivial","2",NA,"Kings Island","0","accepted fulltime job","Missing","Missing",45000,"OH"
"329",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","NEW YORK","PWC","Accounting
 Analytics
 Consulting
 IT Assurance / IT Audit",NA,NA,NA,"TGaS Advisors","3","Pricewaterhouse Coopers","New Jersey Manufacturing Insurance Group","1","accepted fulltime job","Yes","Yes",63000,"NY"
"330",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Humanities","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"First Miami Student and Alumni Federal Credit Union","1",NA,NA,"0","accepted fulltime job","Missing","Missing",55000,"IL"
"331",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER","Consulting Marketing / Sales",NA,NA,NA,"ASM International","3","Caterpillar","Bell Helicopter","2","accepted fulltime job","Yes","No",69000,"IL"
"332",1,"Marketing","none",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"Interactive Media Studies","Interactive Media Studies","Asian","Male","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","WEST MONROE PARTNERS","Consulting",NA,NA,NA,"Pilot44 labs","3","Joyrun Inc","West Monroe partners","1","accepted fulltime job","Yes","Yes",70000,"Illinois"
"333",2,"Business Economics","Business Analytics",0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,"Political Science","Political Science","Asian","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","COLUMBUS","JP MORGAN","Analytics
 Finance",NA,NA,NA,"JP Morgan and Chase","1",NA,NA,"2","accepted fulltime job","Yes","Yes",57000,"Ohio"
"334",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","PEPSICO","Analytics
 Marketing / Sales",NA,NA,NA,"Avid.ly - Shanghai, China","2",NA,"PepsiCo","1","accepted fulltime job","Yes","Yes",65000,"TBA / USA"
"335",1,"Marketing","none",0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","CINCINNATI","OTHER","Marketing / Sales",NA,NA,NA,"Adonis Smart Foods","2",NA,"Marketplace Strategy","2","accepted fulltime job","Yes","Yes",54000,"OH"
"336",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CHICAGO","OTHER","Marketing / Sales",NA,NA,NA,"Underwriting Intern, Liberty Mutual Insurance","2",NA,"Marketing Intern, Guggenheim Life & Annuity Company","3","accepted fulltime job","Yes","Yes",50000,"Illinois"
"337",1,"Marketing","none",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","Asian","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"Envision Horizons LLC","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"338",1,"Marketing","none",1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,"No Minor","No Minor","Asian","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER","Other: merchandise",NA,NA,NA,"SimplePrints","1",NA,NA,"1","accepted fulltime job","Yes","Yes",20800,"Florida"
"339",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","Asian","Female","2.50 - 2.99",201920,"2019","0","CHICAGO","OTHER","Analytics
 Consulting",NA,NA,NA,"SAP Fieldglass","2",NA,"Capgemini","1","accepted fulltime job","Yes","Yes",66000,"IL"
"340",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","INDIANAPOLIS","OTHER","Analytics Information Technology",NA,NA,NA,"Eli Lilly and Company","2",NA,"Brown University","1","accepted fulltime job","Yes","Yes",72000,"IN"
"341",1,"Accountancy","none",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","DELOITTE","Accounting",NA,NA,NA,NA,"2",NA,NA,"1","accepted fulltime job","Missing","Missing",59043.2557101449,"Fujian Province"
"342",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","OTHER","EY","Accounting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",62000,"VA"
"343",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"Dell Technologies","1",NA,NA,"1","accepted fulltime job","Yes","Yes",58500,"TX"
"344",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","OTHER","DELOITTE","Accounting",NA,NA,NA,"The Jordan Company","2",NA,NA,"2","accepted fulltime job","Yes","Yes",66000,"Missing"
"345",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","Language","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Information Technology",NA,NA,NA,"Cincinnati Insurance","3","Cincinnati Insurance","Cincinnati Insurance","1","accepted fulltime job","Yes","Yes",60000,"OH"
"346",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CINCINNATI","OTHER","Finance",NA,NA,NA,"WYNIT Distribution","3","Evermay Wealth","Scout Properties","2","accepted fulltime job","Yes","Yes",47000,"OH"
"347",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","RSM","Accounting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",62500,"IL"
"348",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",202130,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"349",2,"Accountancy","Finance",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",202020,"2020","0","CHICAGO","EY","Consulting Finance",NA,NA,NA,"H Venture Partners","3","EY","Rockbridge Capital","1","accepted fulltime job","Yes","Yes",68000,"IL"
"350",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seeking employment","Missing","Missing",0,"Missing"
"351",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"Sport Management","Sport Management","White","Female","3.50 - 4.00",202020,"2020","Summa Cum Laude","MINNEAPOLIS","OTHER","Logistics / Supply Chain",NA,NA,NA,"CH Robinson","2",NA,"Medtronic","2","accepted fulltime job","Yes","Yes",58500,"MN"
"352",2,"Entrepreneurship","Marketing",0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","INDIANAPOLIS","OTHER",NA,NA,NA,NA,"Realync","2",NA,"Experian Health","1","accepted fulltime job","Yes","Yes",50000,"IN"
"353",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"IL"
"354",1,"Marketing","none",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","2.50 - 2.99",202020,"2020","0","CLEVELAND","OTHER",NA,NA,NA,NA,"The Reynolds and Reynolds Company","1",NA,NA,NA,"accepted fulltime job","Missing","Missing",40000,"OH"
"355",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.00 - 2.49",202020,"2020","0","OTHER","OTHER","Information Technology",NA,NA,NA,"Young Entrepreneurs Across America","1",NA,NA,"1","accepted fulltime job","Yes","No",51500,"OH"
"356",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","CINCINNATI","TERILLIUM","Logistics / Supply Chain",NA,NA,NA,"Zebra Technologies","1",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"OH"
"357",1,"Information Systems","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","DUBLIN","OTHER","Information Technology",NA,NA,NA,"Cardinal Health","2",NA,"Cardinal Health","1","accepted fulltime job","Yes","Yes",64000,"Ohio"
"358",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Female","3.00 - 3.49",201920,"2019","0","CHICAGO","OTHER",NA,NA,NA,NA,"Mass Interact","3","H.D. Roseth & Associates","Aon","0","accepted fulltime job","Missing","Missing",52290.0004842615,"IL"
